date,Reconstruction_Error,err_norm,slope_norm,z_norm,Health_Score,Risk_Status
2016-06-18,0.00010519589447536885,0.0002164343153698287,0.42315932054982985,0.15014358250890647,84.3,Normal
2016-06-19,0.00010519589447536885,0.0002164343153698287,0.42315932054982985,0.13987098953507243,84.5,Normal
2016-06-20,0.00010519589447536885,0.0002164343153698287,0.42315932054982985,0.1299251413423737,84.7,Normal
2016-06-21,0.00010519589447536885,0.0002164343153698287,0.42315932054982985,0.12021257381623722,84.9,Normal
2016-06-22,0.00010519589447536885,0.0002164343153698287,0.42315932054982985,0.11063933717805115,85.1,Normal
2016-06-23,0.00010519589447536885,0.0002164343153698287,0.42315932054982985,0.10110439300196661,85.3,Normal
2016-06-24,0.00010519589447536885,0.0002164343153698287,0.42315932054982985,0.09149012958468608,85.5,Normal
2016-06-25,0.00010519589447536885,0.0002164343153698287,0.42315932054982985,0.08164655887359258,85.7,Normal
2016-06-26,0.00010519589447536885,0.0002164343153698287,0.42315932054982985,0.07136095165127727,85.9,Normal
2016-06-27,0.00010519589447536885,0.0002164343153698287,0.42315932054982985,0.060289336146718754,86.1,Normal
2016-06-28,0.00010519589447536885,0.0002164343153698287,0.42315932054982985,0.0477634916706218,86.3,Normal
2016-06-29,0.00010519589447536885,0.0002164343153698287,0.42315932054982985,0.03198209620211469,86.7,Normal
2016-06-30,0.00010519589447536885,0.0002164343153698287,0.42315932054982985,0.03448257700358263,86.6,Normal
2016-07-01,0.00010519589447536885,0.0002164343153698287,0.45467989640157797,0.9999984571426264,66.3,Warning
2016-07-02,0.0058273065405515445,0.05320759600616513,0.460540968472665,0.43644401165468144,74.8,Normal
2016-07-03,0.007551502849667104,0.06917498479926167,0.4609460636476402,0.3878529171988683,75.0,Normal
2016-07-04,0.01125146621341282,0.10343950168565148,0.4558951819265025,0.3499861484468899,74.2,Normal
2016-07-05,0.013078330082226138,0.120357671334423,0.4453883233092532,0.31920446101931066,74.2,Normal
2016-07-06,0.012938175393454113,0.11905973072582356,0.4294254877958919,0.2933886213380591,75.3,Normal
2016-07-07,0.010980549974085372,0.10093060817924795,0.408006675386418,0.2712078262353657,77.3,Normal
2016-07-08,0.009211869122460505,0.08455125818325714,0.4231593205498293,0.25177711434000327,78.0,Normal
2016-07-09,0.006185176042487127,0.056521743846748566,0.4231593205498293,0.2344807010153372,79.8,Normal
2016-07-10,0.00020212940802837015,0.0011141134774227898,0.4231593205498293,0.2188738532576374,82.9,Normal
2016-07-11,0.00020212940802837015,0.0011141134774227898,0.4231593205498293,0.20462505293410796,83.2,Normal
2016-07-12,0.00020212940802837015,0.0011141134774227898,0.4231593205498293,0.19148018983845225,83.4,Normal
2016-07-13,0.00020212940802837015,0.0011141134774227898,0.4231593205498293,0.1792394382543509,83.7,Normal
2016-07-14,0.00020212940802837015,0.0011141134774227898,0.4231593205498293,0.16774174510554118,83.9,Normal
2016-07-15,0.00020212940802837015,0.0011141134774227898,0.4231593205498293,0.15685403327375486,84.1,Normal
2016-07-16,0.00020212940802837015,0.0011141134774227898,0.4231593205498293,0.1464633842603191,84.3,Normal
2016-07-17,0.00020212940802837015,0.0011141134774227898,0.4231593205498293,0.13647110365955625,84.5,Normal
2016-07-18,0.00020212940802837015,0.0011141134774227898,0.4231593205498293,0.12678792639328157,84.7,Normal
2016-07-19,0.00020212940802837015,0.0011141134774227898,0.4231593205498293,0.11732979979796088,84.9,Normal
2016-07-20,0.00020212940802837015,0.0011141134774227898,0.4231593205498293,0.1080137397341882,85.1,Normal
2016-07-21,0.00020212940802837015,0.0011141134774227898,0.4231593205498293,0.09875319045914334,85.3,Normal
2016-07-22,0.00020212940802837015,0.0011141134774227898,0.4231593205498293,0.08945208309139131,85.5,Normal
2016-07-23,0.00020212940802837015,0.0011141134774227898,0.4231593205498293,0.07999623278263032,85.6,Normal
2016-07-24,0.00020212940802837015,0.0011141134774227898,0.4231593205498293,0.07023945836337252,85.8,Normal
2016-07-25,0.00020212940802837015,0.0011141134774227898,0.4231593205498293,0.05997880378713607,86.0,Normal
2016-07-26,0.00020212940802837015,0.0011141134774227898,0.4231593205498293,0.0489052970981693,86.3,Normal
2016-07-27,0.00020212940802837015,0.0011141134774227898,0.4231593205498293,0.03649243357665652,86.5,Normal
2016-07-28,0.00020212940802837015,0.0011141134774227898,0.4231593205498293,0.021693583113359012,86.8,Normal
2016-07-29,0.00020212940802837015,0.0011141134774227898,0.4231593205498293,0.0018473004832363726,87.2,Normal
2016-07-30,0.00020212940802837015,0.0011141134774227898,0.4231593205498293,0.0344826446356315,86.6,Normal
2016-07-31,0.00020212940802837015,0.0011141134774227898,0.4231593205498293,0.0,87.2,Normal
2016-08-01,0.00020212940802837015,0.0011141134774227898,0.9999999123507586,0.9999999998111301,49.9,Warning
2016-08-02,0.0797899984208825,0.7381592173462244,0.9614009863348817,0.22606626468338822,29.7,High Risk
2016-08-03,0.08654641623869584,0.8007288618671372,0.871574969901971,0.2123527067134146,29.6,High Risk
2016-08-04,0.1028715717849852,0.9519124042151028,0.7305218630520283,0.19974550543284594,26.5,High Risk
2016-08-05,0.10806418281697928,0.9999999907392281,0.5382416657850523,0.18805930084057376,30.1,High Risk
2016-08-06,0.1021082687325039,0.9448436287273638,0.294734378101042,0.17714623936184307,40.4,Warning
2016-08-07,0.08490621939322164,0.7855393729496419,0.0,0.16688629379260062,57.4,Warning
2016-08-08,0.02978273790350185,0.275053382507573,0.42315932054982985,0.1571804046884089,70.4,Normal
2016-08-09,0.008969854547241663,0.08231001639675917,0.42315932054982985,0.14794550457424838,80.2,Normal
2016-08-10,0.001142813340435491,0.009825572840114618,0.42315932054982985,0.1391108255392563,84.0,Normal
2016-08-11,0.001142813340435491,0.009825572840114618,0.42315932054982985,0.13061509623337617,84.2,Normal
2016-08-12,0.001142813340435491,0.009825572840114618,0.42315932054982985,0.12240436192484162,84.4,Normal
2016-08-13,0.001142813340435491,0.009825572840114618,0.42315932054982985,0.11443024209627875,84.5,Normal
2016-08-14,0.001142813340435491,0.009825572840114618,0.42315932054982985,0.1066484917053064,84.7,Normal
2016-08-15,0.001142813340435491,0.009825572840114618,0.42315932054982985,0.09901776494536382,84.8,Normal
2016-08-16,0.001142813340435491,0.009825572840114618,0.42315932054982985,0.09149850002431005,85.0,Normal
2016-08-17,0.001142813340435491,0.009825572840114618,0.42315932054982985,0.08405185334803733,85.1,Normal
2016-08-18,0.001142813340435491,0.009825572840114618,0.42315932054982985,0.0766386128774797,85.3,Normal
2016-08-19,0.001142813340435491,0.009825572840114618,0.42315932054982985,0.06921801301325595,85.4,Normal
